show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,month_name_added,age_of_show,duration_value,movie_duration_min,tv_seasons
s4593,movie,naan_sigappu_manithan,thiru,"vishal,_lakshmi_menon,_saranya_ponvannan,_jayaprakash,_sunder_ramu,_jagan,_iniya,_chetan_cheenu",india,2018-10-01,2014,tv-14,147_min,"action_&_adventure,_dramas,_international_movies","after_his_sleeping_disorder_hinders_him_from_protecting_his_girlfriend,_a_man_sets_out_to_take_revenge_on_the_thugs_who_attacked_her.",2018.0,10.0,october,4.0,147.0,147.0,
s4594,movie,nasha,amit_saxena,"shivam_patil,_poonam_pandey,_sheetal_singh,_vishal_bhosle,_rohan_khurana,_ranbir_chakma,_raj_kesaria,_chirag_lobo",india,2018-10-01,2013,tv-14,115_min,"dramas,_international_movies,_romantic_movies","a_teenage_boy_becomes_smitten_with_his_new_drama_teacher_and_pursues_her,_despite_the_perilous_risks_of_being_found_out.",2018.0,10.0,october,5.0,115.0,115.0,
s4595,movie,naughty_jatts,pankaj_batra,"neeru_bajwa,_binnu_dhillon,_arya_babbar,_roshan_prince,_b.n._sharma,_karamjit_anmol,_harby_sangha",india,2018-10-01,2013,tv-pg,121_min,"comedies,_international_movies,_music_&_musicals","when_three_different_boys_propose_to_a_lively,_strictly_reared_girl_who_yearns_to_be_a_performer,_she_agrees_to_marry_the_winner_of_a_singing_contest.",2018.0,10.0,october,5.0,121.0,121.0,
s4596,movie,needhi_singh,jaivi_dhanda,"kulraj_randhawa,_nirmal_rishi,_ashish_duggal,_aman_sutdhar,_dally_daljit,_seema_kaushal,_shubh_ghumman,_karan_tiwana",india,2018-10-01,2016,tv-14,103_min,"action_&_adventure,_dramas,_international_movies","when_her_friend’s_rapist_evades_punishment_from_the_law,_a_determined_young_woman_takes_revenge_into_her_own_hands_in_this_story_based_on_real_events.",2018.0,10.0,october,2.0,103.0,103.0,
s4597,movie,peace_haven,suman_ghosh,"soumitra_chatterjee,_paran_banerjee,_arun_mukherjee,_sujan_mukherjee","india,_united_states",2018-10-01,2016,tv-14,73_min,"comedies,_dramas,_independent_movies",complications_around_the_cremation_of_their_deceased_friend_inspire_three_septuagenarian_friends_to_build_their_own_mortuary.,2018.0,10.0,october,2.0,73.0,73.0,
s4598,movie,phantom,kabir_khan,"saif_ali_khan,_katrina_kaif,_sabyasachi_chakraborty,_mohammed_zeeshan_ayyub,_sohaila_kapoor,_denzil_smith",india,2018-10-01,2015,tv-14,129_min,"action_&_adventure,_international_movies",india's_primary_intelligence_agency_sends_an_enigmatic_operative_on_a_top-secret_mission_to_avenge_the_11/26_terrorist_attack_on_mumbai.,2018.0,10.0,october,3.0,129.0,129.0,
s4599,movie,pizza,akshay_akkineni,"akshay_oberoi,_parvathy_omanakuttan,_arunoday_singh,_dipannita_sharma,_rajesh_sharma,_omkar_das_manikpuri,_hussain_dalal,_d._santosh",india,2018-10-01,2014,tv-14,102_min,"horror_movies,_international_movies,_thrillers",a_pizza_delivery_boy_who_doesn't_believe_in_the_supernatural_is_forced_to_confront_his_convictions_after_being_trapped_in_a_house_on_his_route.,2018.0,10.0,october,4.0,102.0,102.0,
s4600,movie,pooja_kiven_aa,nidhi_sharma,"miss_pooja,_tarun_khanna,_raj_singh_jhinger,_sahil_vedoliyaa,_b.n._sharma,_manoj_joshi,_anita_shabdeesh,_sardar_sohi",india,2018-10-01,2013,tv-pg,122_min,"comedies,_international_movies,_music_&_musicals","when_a_woman_arrives_in_mumbai_and_hires_three_spirited_boys_to_care_for_her_estate,_she_discovers_they're_more_trustworthy_than_her_family_members.",2018.0,10.0,october,5.0,122.0,122.0,
s4601,movie,race,"mastan_alibhai_burmawalla,_abbas_alibhai_burmawalla","saif_ali_khan,_akshaye_khanna,_katrina_kaif,_bipasha_basu,_anil_kapoor,_sameera_reddy",india,2018-10-01,2008,tv-14,155_min,"action_&_adventure,_international_movies,_music_&_musicals",the_plot_thickens_around_two_horse-racing_competitors_when_three_beautiful_women_come_into_their_lives_and_a_murder_is_committed.,2018.0,10.0,october,10.0,155.0,155.0,
s4602,movie,race_2,"abbas_alibhai_burmawalla,_mastan_alibhai_burmawalla","anil_kapoor,_saif_ali_khan,_john_abraham,_deepika_padukone,_jacqueline_fernandez,_ameesha_patel,_rajesh_khattar,_chunky_pandey",india,2018-10-01,2013,tv-14,139_min,"action_&_adventure,_international_movies,_music_&_musicals","in_this_sequel_set_in_the_world_of_horse_racing,_half-brothers_ranvir_and_rajiv_singh_return_for_another_complex_tale_of_love,_greed_and_violence.",2018.0,10.0,october,5.0,139.0,139.0,
s4603,movie,saadey_cm_saab,vipin_parashar,"harbhajan_mann,_kashish_singh,_gurpreet_guggi,_rahul_singh,_dev_gill,_inder_bajwa",india,2018-10-01,2015,tv-pg,131_min,"comedies,_dramas,_international_movies",three_old_friends_who_have_always_hated_politics_are_in_for_a_shock_when_the_friend_who_dislikes_politics_the_most_is_somehow_elected_head_minister.,2018.0,10.0,october,3.0,131.0,131.0,
s4604,movie,sat_shri_akaal_england,vikram_pradhan,"ammy_virk,_monica_gill,_karamjit_anmol,_sardar_sohi,_jarnail_singh,_satwant_kaur,_harby_sangha,_baljinder_darapuri",india,2018-10-01,2017,tv-14,127_min,"comedies,_dramas,_international_movies","after_several_failed_attempts_to_obtain_a_visa,_a_man_desperate_to_escape_punjab_pays_a_british_woman_to_marry_him_so_he_can_move_to_england.",2018.0,10.0,october,1.0,127.0,127.0,
s4605,tv_show,strong,,gabrielle_reece,united_states,2018-10-01,2016,tv-14,1_season,reality_tv,gabrielle_reece_hosts_a_transformative_competition_of_tough_fitness_challenges_as_10_women_partner_with_10_elite_personal_trainers.,2018.0,10.0,october,2.0,1.0,,1.0
s4606,movie,thaandavam,vijay,"vikram,_jagapathi_babu,_anushka_shetty,_amy_jackson,_lakshmi_rai,_santhanam,_nasser,_saranya_ponvannan",india,2018-10-01,2012,tv-14,156_min,"action_&_adventure,_international_movies,_music_&_musicals","in_london,_a_mysterious_blind_man_named_kenny_appears_to_be_an_assassin_who_uses_echolocation_to_kill,_but_there_is_more_to_kenny_than_meets_the_eye.",2018.0,10.0,october,6.0,156.0,156.0,
s4607,movie,the_birth_reborn,eduardo_chauvet,,,2018-10-01,2018,tv-ma,91_min,"documentaries,_international_movies","featuring_experts_in_their_fields_and_raw_and_moving_footage,_this_documentary_makes_a_case_for_increased_autonomy_in_women's_choices_for_childbirth.",2018.0,10.0,october,0.0,91.0,91.0,
s4608,movie,theeya_velai_seyyanum_kumaru,sundar_c.,"siddarth,_santhanam,_hansika_motwani,_ganesh_venkatraman,_rj_balaji,_bosskey,_manobala,_chitra_lakshmanan",india,2018-10-01,2013,tv-pg,132_min,"comedies,_international_movies,_music_&_musicals","when_shy_kumar_gets_stuck_on_the_losing_end_of_a_love_triangle,_the_love_doctor,_mokia,_has_a_strategy_for_kumar_to_win_the_love_of_his_life.",2018.0,10.0,october,5.0,132.0,132.0,
s4609,tv_show,three_wives_one_husband,,,united_kingdom,2018-10-01,2018,tv-14,1_season,"british_tv_shows,_international_tv_shows,_reality_tv","a_film_crew_captures_a_year_in_the_life_of_modern_polygamist_families_at_rockland_ranch,_a_community_for_fundamentalist_mormons_in_the_utah_desert.",2018.0,10.0,october,0.0,1.0,,1.0
s4610,movie,tiger,sartaj_singh_pannu,"sippy_gill,_ihana_dhillon,_yograj_singh,_yashpal_sharma,_deedar_gill,_rahul_jugraj,_virender_nath_lubana,_aneeta",india,2018-10-01,2016,tv-14,130_min,"action_&_adventure,_dramas,_international_movies","imprisoned_for_drug_smuggling_as_a_child,_a_young_man_uses_the_law_he_studied_while_in_jail_to_take_revenge_on_those_who_wronged_him.",2018.0,10.0,october,2.0,130.0,130.0,
s4611,movie,udaan,vikramaditya_motwane,"rajat_barmecha,_ronit_roy,_ram_kapoor,_aayan_boradia,_manjot_singh,_anand_tiwari,_raja_hudda,_shaunak_sengupta,_varun_khettry,_akshay_sachdev",india,2018-10-01,2010,tv-ma,137_min,"dramas,_independent_movies,_international_movies","upon_returning_to_his_industrial_hometown,_a_young_man_must_decide_whether_to_follow_his_own_dreams_or_acquiesce_to_his_father's_plans_for_his_future.",2018.0,10.0,october,8.0,137.0,137.0,
s4612,movie,vettai,n._linguswamy,"arya,_madhavan,_sameera_reddy,_amala_paul,_nasser,_ashutosh_rana,_sreejith_ravi,_muthukumar",india,2018-10-01,2012,tv-14,156_min,"action_&_adventure,_international_movies,_music_&_musicals","this_powerful_tamil_action_film_follows_the_shared_fate_of_two_very_different_siblings:_policeman_thiru_and_his_roguish_brother,_guru.",2018.0,10.0,october,6.0,156.0,156.0,
s4613,movie,wake_up_sid,ayaan_mukherji,"ranbir_kapoor,_konkona_sen_sharma,_shruti_bapna,_krutika_bolaki,_namit_das,_munir_kabani,_mohsin_ali_khan,_anupam_kher,_rahul_khanna,_kainaz_motivala",india,2018-10-01,2009,tv-14,132_min,"comedies,_international_movies,_romantic_movies",a_spoiled_trust_fund_brat_finds_himself_stuck_in_a_rut_of_meaningless_late-night_parties_–_until_he_meets_a_significantly_older_woman_and_writer.,2018.0,10.0,october,9.0,132.0,132.0,
s4614,movie,we_are_family,sidharth_malhotra,"kajol,_kareena_kapoor,_arjun_rampal,_nominath_ginsberg,_iravati_harshe,_aachal_munjal,_diya_sonecha","india,_australia",2018-10-01,2010,tv-14,119_min,"dramas,_international_movies",a_divorced_mother_of_three_children_runs_a_happy_household_–_until_her_former_husband_brings_his_new_career-oriented_girlfriend_into_the_picture.,2018.0,10.0,october,8.0,119.0,119.0,
s4615,movie,what_the_jatt!!,saket_behl,"harish_verma,_isha_rikhi,_vipul_roy,_binnu_dhillon,_poonam_rajput,_b.n._sharma,_satti_sembi",india,2018-10-01,2015,tv-pg,140_min,"comedies,_international_movies,_romantic_movies","a_peasant_from_punjab_and_his_best_friend_pose_as_detectives,_filmmakers_and_more_while_trying_to_retrieve_stolen_money_in_this_romantic_comedy.",2018.0,10.0,october,3.0,140.0,140.0,
s4616,movie,zindagi_kitni_haseen_hay,anjum_shahzad,"feroze_khan,_sajal_ali,_jibrayl_ahmed_rajput,_alyy_khan,_shafqat_cheema,_nayyar_ejaz,_rashid_farooqi",pakistan,2018-10-01,2016,tv-14,126_min,"dramas,_international_movies,_romantic_movies","two_young_parents_struggle_to_keep_their_marriage_afloat_and_their_son_protected_amidst_financial_woes,_career_goals_and_clashes_of_ego.",2018.0,10.0,october,2.0,126.0,126.0,
s4617,movie,big_miracle,ken_kwapis,"drew_barrymore,_john_krasinski,_kristen_bell,_dermot_mulroney,_tim_blake_nelson,_vinessa_shaw,_ted_danson,_stephen_root,_rob_riggle,_michael_gaston","united_states,_united_kingdom",2018-09-30,2012,pg,107_min,"children_&_family_movies,_dramas","after_a_reporter_writes_about_whales_trapped_in_the_arctic_circle,_the_u.s._and_u.s.s.r._team_up_to_rescue_them_in_this_tale_inspired_by_true_events.",2018.0,9.0,september,6.0,107.0,107.0,
s4618,movie,paradise_lost,monique_gardenberg,"júlio_andrade,_lee_taylor,_hermila_guedes,_julia_konrad,_erasmo_carlos,_marjorie_estiano,_seu_jorge,_jaloo,_felipe_abib,_humberto_carrão,_malu_galli",brazil,2018-09-29,2018,tv-ma,111_min,"dramas,_independent_movies,_international_movies","a_cop_moonlights_as_the_bodyguard_for_a_young_drag_queen_at_a_nightclub,_and_grows_closer_to_the_family_of_misfit_singers_that_perform_there.",2018.0,9.0,september,0.0,111.0,111.0,
s4619,movie,animal_world,han_yan,"li_yi_feng,_zhou_dongyu,_michael_douglas,_bingkun_cao,_ge_wang,_keanu_chi,_zhang_jungyi,_yijuan_li,_su_ke",china,2018-09-28,2018,tv-ma,130_min,"action_&_adventure,_international_movies,_sci-fi_&_fantasy","an_unlucky,_debt-ridden_teen_resorts_to_his_math_skills_when_he's_forced_into_a_deadly_tournament_of_rock-paper-scissors_run_by_a_diabolical_host.",2018.0,9.0,september,0.0,130.0,130.0,
s4620,movie,hold_the_dark,jeremy_saulnier,"jeffrey_wright,_alexander_skarsgård,_james_badge_dale,_riley_keough,_julian_black_antelope,_tantoo_cardinal,_macon_blair,_jonathan_whitesell,_peter_mcrobbie",united_states,2018-09-28,2018,tv-ma,126_min,"action_&_adventure,_dramas","in_the_grim_alaskan_winter,_a_naturalist_hunts_for_wolves_blamed_for_killing_a_local_boy,_but_he_soon_finds_himself_swept_into_a_chilling_mystery.",2018.0,9.0,september,0.0,126.0,126.0,
s4621,movie,lessons_from_a_school_shooting:_notes_from_dunblane,kim_a._snyder,,united_states,2018-09-28,2018,tv-14,24_min,documentaries,"two_priests_–_one_from_dunblane,_scotland,_the_other_from_newtown,_connecticut_–_bond_over_school_tragedies_that_occurred_16_years_apart.",2018.0,9.0,september,0.0,24.0,24.0,
s4622,tv_show,made_in_mexico,,,united_states,2018-09-28,2018,tv-ma,1_season,"international_tv_shows,_reality_tv,_spanish-language_tv_shows","these_mexico_city_socialites_may_lead_opulent_lives,_but_a_peek_behind_the_curtain_reveals_a_tangled_web_of_intrigue,_envy_and_personal_struggles.",2018.0,9.0,september,0.0,1.0,,1.0
s4623,tv_show,reboot:_the_guardian_code,,"ty_wood,_sydney_scotia,_ajay_friese,_gabriel_darku,_hannah_vandenbygaart,_timothy_e._brummund,_bob_frazer,_octavian_kaul,_nicholas_lea,_kirsten_robek,_alex_zahara",canada,2018-09-28,2018,tv-y7,2_seasons,kids'_tv,four_tech-savvy_teens_hone_their_skills_as_cyber-superheroes_in_a_series_of_secret_missions_to_save_the_world.,2018.0,9.0,september,0.0,2.0,,2.0
s4624,tv_show,skylanders_academy,,"justin_long,_ashley_tisdale,_jonathan_banks,_chris_diamantopoulos,_bobcat_goldthwait,_richard_steven_horvitz,_norm_macdonald,_daniel_middleton,_catherine_o'hara,_parker_posey,_jonny_rees,_jason_ritter,_susan_sarandon,_harland_williams,_daniel_wu,_dee_bradley_baker,_chris_cox,_jim_cummings,_felicia_day,_john_dimaggio,_grey_griffin","south_korea,_united_states",2018-09-28,2018,tv-y7,3_seasons,"kids'_tv,_tv_comedies",travel_the_vast_skylander_universe_in_this_animated_series_as_a_ragtag_group_of_academy_graduates_build_trust_and_heart_in_their_fight_against_evil.,2018.0,9.0,september,0.0,3.0,,3.0
s4625,movie,the_3rd_eye,rocky_soraya,"jessica_mila,_denny_sumargo,_citra_prima,_bianca_hello,_epy_kusnandar,_anita_hara,_derry_drajat,_voke_victoria,_shofia_shireen,_afdhal_yusman",indonesia,2018-09-28,2018,tv-ma,108_min,"horror_movies,_international_movies","when_her_little_sister_claims_she_sees_the_dead,_alia_consults_a_psychic,_who_opens_her_own_eyes_to_the_vengeful_ghosts_haunting_their_childhood_home.",2018.0,9.0,september,0.0,108.0,108.0,
s4626,movie,two_catalonias,"álvaro_longoria,_gerardo_olivares",,spain,2018-09-28,2018,tv-ma,117_min,"documentaries,_international_movies",lawmakers_and_activists_with_conflicting_ideologies_speak_about_the_complexities_of_catalonia's_politics_and_the_fight_for_its_independence_from_spain.,2018.0,9.0,september,0.0,117.0,117.0,
s4627,movie,in_darkness,anthony_byrne,"natalie_dormer,_ed_skrein,_emily_ratajkowski,_neil_maskell,_jan_bijvoet,_james_cosmo,_joely_richardson","united_kingdom,_united_states",2018-09-22,2018,tv-ma,101_min,"independent_movies,_international_movies,_thrillers","a_blind_pianist_fears_for_her_life_after_the_suspicious_death_of_her_neighbor,_the_daughter_of_a_businessman_accused_of_war_crimes.",2018.0,9.0,september,0.0,101.0,101.0,
s4628,tv_show,battlefish,,,,2018-09-21,2018,tv-ma,1_season,"reality_tv,_science_&_nature_tv,_tv_action_&_adventure","over_the_course_of_a_fishing_season,_tough_men_and_women_pursue_lucrative_albacore_tuna_in_the_competitive_waters_off_the_oregon_coast.",2018.0,9.0,september,0.0,1.0,,1.0
s4629,tv_show,dragon_pilot:_hisone_&_masotan,,"misaki_kuno,_tomoyo_kurosawa,_maki_kawase,_satomi_arai,_kaori_nazuka,_romi_park,_yuki_kaji,_yukitoshi_tokumoto,_rie_kugimiya,_junichi_suwabe,_jouji_nakata",japan,2018-09-21,2018,tv-14,1_season,"anime_series,_international_tv_shows",recently_stationed_air_self-defense_force_rookie_hisone_amakasu_is_chosen_by_a_dragon_concealed_within_gifu_air_base_to_be_his_pilot.,2018.0,9.0,september,0.0,1.0,,1.0
s4630,tv_show,maniac,,"emma_stone,_jonah_hill,_justin_theroux,_sally_field,_gabriel_byrne,_sonoya_mizuno,_julia_garner,_billy_magnussen,_jemima_kirke",united_states,2018-09-21,2018,tv-ma,1_season,"tv_comedies,_tv_dramas,_tv_mysteries",two_struggling_strangers_connect_during_a_mind-bending_pharmaceutical_trial_involving_a_doctor_with_mother_issues_and_an_emotionally_complex_computer.,2018.0,9.0,september,0.0,1.0,,1.0
s4631,movie,quincy,"rashida_jones,_alan_hicks",quincy_jones,united_states,2018-09-21,2018,tv-ma,124_min,"documentaries,_music_&_musicals","this_documentary_profiles_music_and_culture_icon_quincy_jones,_offering_unprecedented_access_to_his_private_life_and_stories_from_his_unparalleled_career.",2018.0,9.0,september,0.0,124.0,124.0,
s4632,movie,rafinha_bastos:_ultimatum,,rafinha_bastos,brazil,2018-09-21,2018,tv-ma,63_min,stand-up_comedy,"an_off-color_joke_nearly_cost_him_everything._brazilian_comic_rafinha_bastos_talks_about_that_and_much_more,_from_his_divorce_to_finding_love_again.",2018.0,9.0,september,0.0,63.0,63.0,
s4633,tv_show,the_good_cop,,"tony_danza,_josh_groban,_monica_barbaro,_isiah_whitlock_jr.",united_states,2018-09-21,2018,tv-14,1_season,"crime_tv_shows,_tv_comedies,_tv_dramas","when_he's_not_solving_murders,_a_pathologically_honest_detective_tries_to_keep_an_eye_on_his_crooked_but_kindhearted_dad.",2018.0,9.0,september,0.0,1.0,,1.0
s4634,tv_show,mobile_suit_gundam_uc,,"kouki_uchiyama,_ayumi_fujimura,_hiro_shimono,_haruka_tomatsu,_daisuke_namikawa,_megumi_toyoguchi,_yuhko_kaida,_shuichi_ikeda,_tetsuya_kakihara",japan,2018-09-20,2014,tv-pg,1_season,"anime_series,_international_tv_shows","when_banagher_links_meets_the_mysterious_audrey_burne,_he_inherits_the_unicorn_gundam_and_is_swept_up_into_the_battle_for_space_colony_independence.",2018.0,9.0,september,4.0,1.0,,1.0
s4635,tv_show,transformers:_rescue_bots,,"lacey_chabert,_elan_garfias,_maurice_lamarche,_jason_marsden,_shannon_mckain,_steve_blum,_parvesh_cheena,_d.c._douglas,_imari_williams,_levar_burton,_diamond_white","canada,_united_states",2018-09-19,2016,tv-y7,1_season,kids'_tv,"follow_the_adventure_of_four_young_transformers,_heatwave,_chase,_blades_and_boulder,_and_their_human_counterparts:_a_family_of_emergency_responders.",2018.0,9.0,september,2.0,1.0,,1.0
s4636,tv_show,al_hayba,,"taim_hasan,_nadine_nassib_njeim,_abdo_chahine,_oweiss_mkhallalati,_mona_wassef",lebanon,2018-09-15,2017,tv-14,1_season,"crime_tv_shows,_international_tv_shows,_tv_dramas","in_a_village_by_the_lebanon-syria_border,_the_head_of_an_arms-smuggling_clan_contends_with_family_conflicts,_power_struggles_and_complicated_love.",2018.0,9.0,september,1.0,1.0,,1.0
s4637,tv_show,american_vandal,,"tyler_alvarez,_griffin_gluck,_jimmy_tatro,_camille_hyde,_lou_wilson,_eduardo_franco,_jessica_juarez,_camille_ramsey,_calum_worthy,_g._hannelius,_karly_rothenberg",united_states,2018-09-14,2018,tv-ma,2_seasons,"crime_tv_shows,_tv_comedies,_teen_tv_shows","a_high_school_is_rocked_by_an_act_of_vandalism,_but_the_top_suspect_pleads_innocence_and_finds_an_ally_in_a_filmmaker._a_satirical_true_crime_mystery.",2018.0,9.0,september,0.0,2.0,,2.0
s4638,tv_show,boca_juniors_confidential,,,,2018-09-14,2018,tv-pg,1_season,"docuseries,_international_tv_shows,_spanish-language_tv_shows","players,_fans_and_staff_of_soccer_powerhouse_boca_juniors_provide_an_exclusive,_behind-the-scenes_look_at_argentina's_legendary_club.",2018.0,9.0,september,0.0,1.0,,1.0
s4639,tv_show,ingobernable,,"kate_del_castillo,_eréndira_ibarra,_alberto_guerra,_erik_hayser,_luis_roberto_guzmán,_álvaro_guerrero,_aida_lópez,_fernando_luján,_maxi_iglesias,_marianna_burelli,_maria_del_carmen_farías,_tamara_mazarraza,_marina_de_tavira,_marco_antonio_treviño,_alicia_jaziz,_harold_torres,_alessio_valentini,_diego_cadavid,_hernán_del_riego",mexico,2018-09-14,2018,tv-ma,2_seasons,"crime_tv_shows,_international_tv_shows,_spanish-language_tv_shows","the_first_lady_of_mexico_is_a_woman_of_conviction_and_ideals._but_when_she_loses_faith_in_her_husband,_she'll_need_all_her_strength_to_uncover_the_truth.",2018.0,9.0,september,0.0,2.0,,2.0
s4640,tv_show,norm_macdonald_has_a_show,,,united_states,2018-09-14,2018,tv-ma,1_season,"stand-up_comedy_&_talk_shows,_tv_comedies",comedian_norm_macdonald_hosts_his_celebrity_friends_for_casual_conversations_that_range_from_silly_to_serious_and_take_many_unexpected_turns.,2018.0,9.0,september,0.0,1.0,,1.0
